Title,Comment
Blue Spring Ride,"He literally loved futaba more then he did to himself he even named he's cat ""yoshioka"" wrote her whole name in he's notebook knew that he's gona hurt futaba while helping Narumi and decided to reject her but regret it for doing it he hugged her many times kissed her and Pat her head when she was crying he even tried chasing after her when she was in a relationship and changed for her he's such a  best boy I don't get the slander and hate at all"
Blue Spring Ride,WHO THE HELL EATS CHIPS LIKE THAT 😭 BRO TURNED INTO AN ANIME GIRL
Blue Spring Ride,"Reading some comments I've realised how misunderstood Kou is, he's a 16 year old traumatised teen who got manipulate, taken advantage of and dragged down into misery not evil. He's downbad for Futaba, even named his cat after her and yes made mistakes, grew and learned from them like we all do. That's what makes him good, his journey to moving forward and letting his mom go after seeing her weaken day by day on his own, is heartbreaking. It touched my heart. Put yourself in his shoes and try understanding his pov."
Blue Spring Ride,The manga is really a rollercoaster of emotions and depicted trauma symptoms and realistic teens well. It reminds me of my youth and brings back memories. Each time you read you notice new things. Love them so much.
Blue Spring Ride,I love the manga so much Kou and Futaba are everything. Their kiss scenes 😍
Blue Spring Ride,Ain't no way that some of you say Touma was a better choice and that you would've picked him when he manipulated Futaba into a relationship
Blue Spring Ride,jealous Kou is so tiny 🥺❤
Beelzebub,"okay demon princes, where the f* are you? where is my money?"
Beelzebub,Now I am curious how in the hell does anybody that walks this Earth no what hell looks like get back with me on that
Beelzebub,Allah is lord of heaven n hell
Beelzebub,Do you know that praying in the name of Jesus in Rightous heart can ruin demons kingdom ✝️✝️✝️☦️☦️☦️
Beelzebub,"They do not RULE hell, they are PUNISHED there. God created it, so God rules it."
Beelzebub,Archon in genshin. Aka Raiden Ei of the 7 archons
Beelzebub,There is no hell
Beelzebub,biblical propaganda 👎
Beelzebub,"Where did you get your information from? 

Demons don't live in hell but on earth.. only you don't see them and they see us.. they die like people die and hellfire or paradise is only after Judgment Day..

When all souls will arise, so All Demons and all mankind.. and God will give us proofs/Evidence what we have done here on earth.. 

Not all demons are evil and not all humans are evil. but most demons will end up in hell like most people will end up in hell. 

Purely because they worship someone other than God or worship someone besides God. 

Satan has all the time on earth to deceive mankind and his own kind into Fire with him 🔥

He is smart and he will make sure you will worship anything but the real lord or worship someone besides the lord..

And paradise has 1 Rule. 

No One has the right to be whorshipped except The Lord Alone 😗.. 

i dont remember Jesus whorshipped a god called Jesus or Holy Ghost 🤔"
Beelzebub,JESUS! You guys really make this crap up
Beelzebub,"If you want to learn about the spiritual world , study the Bible.  Everything else is made up by men"
Beelzebub,Now he isn't nothing He lost his spot in HEAVEN and live in hell. And all POWER!!!!! Well be taken from him by god ALMIGHTY. The SEA of fire is where he will be recited.forever...ELOHIM 👑⚡🌍🌌
Beelzebub,Hell wad created to torment demons . so how could it be that they rule in hell ?
Beelzebub,Allohu akbar! ♥️👌
Beelzebub,"Lucifer/satan was an anointed cherubim Ezekiel 28:13-14 and he sinned Gen 3 spoken of as a dragon/snake /serpent as in Rev 12:7 and  spoken of in Isaiah 14:12 ""how u are fallen from heaven, O lucifer ..
PLUS he doesn't rule hell, Rev 9:11/Rev 20:1-3 Hell/bottomless pit is ruled by Angel Abaddon (angel of God) as in above scriptures.
And in Rev 12 satan/lucifer/serpent was thrown out of heaven and caught by Angel Abaddon. Now on earth it's other fallen angels ruling headed by Jezebel."
Beelzebub,Beehive
Beelzebub,I thought he was part of Squad Zero in Bleach
Beelzebub,PLEASE your Interpretation letters are blurred can't read it do.something about it
Beelzebub,This is 100 true and these things do exist. Infact devil or iblis or u can call him azazel has 9 to 12 sons each possesses immense power and then under them there is generation of demons which exist. Among 12 tribes 3 tribes of jins or demons known to be strongest and no human can control their kind. They are also called arafits and each arafit controls 3-4 small demons
Beelzebub,"He,a seraphim fallen angel  is higher than Lucifer,a cherubim fallen angel...but befitting his numero uno master of deception status,he,Lucifer is the boss of them all!"
Barangay 143,Ganda ng animation dito 2:50
Barangay 143,"Kaya maraming low quality na  palabas sa Pinas ay dahil sa mga taong may ""pwede na yan"" mindset. Tanggap lang ng tanggap kahit di naman talaga maganda. Taasan niyo naman sana yung standard niyo. 

 Tapos magcocomment pa na ""edi kayo na gumawa""  taena niyo. Kaya kami nagki-criticized kasi gusto namin na mag-improve at maging success sila. Maraming talented na mga animator dito sa Pilipinas na hindi nabibigyan ng opportunity na magkatrabaho. Ito na sana ung pagkakataon na maipakita yun at magbigay ng way sa mas marami pang projects kaso tagilid eh."
Barangay 143,Sana Yung mga nasa gma dubbers
Barangay 143,"0:06 sino namang nagtatambol ang ganto humawak ng stick? Hahhaa.. Yung totoo, may balak kang butasin yung drum? 😆"
Barangay 143,Laban brain park
Barangay 143,Iba eh. Masyadong mabilis yung eksena. Nasanay kasi ako sa Anime basketball na naka kapag usap pa yung mga players habang tumatalon sa ere at nakakapag flashback pa ng nakaraan yung player na nag su shoot.
Barangay 143,"Ganda ganda bgy ky ja ay este vicky ung role nia hehe,👍,"
Barangay 143,Napanood ko na yan sa Netflix
Barangay 143,"Gumawa pa ng maraming ganito, positive lang tayo. Mag iimprove din yan. Walang kakaumpisa pa lang ay perfect agad. Sa halip gawing challenge ang mga negative comments. Support pa rin ako sa sariling atin. Sana marami pang ma ipalabas na mga anime ang mga pinoy. Kaya natin to. Laban lang."
Barangay 143,"Si boy labo one week bago pumasok ang tira , ito naman tira ng tira yung announcer lang nagsasalita hahaha"
Barangay 143,Part 2 plss
Barangay 143,2:28  Nauna Pa Ung Boses Haha
Barangay 143,Pol is better when it come in background pic
Barangay 143,Buhaya yung bida hahaha
Barangay 143,Guys chill this is not anime cuz it not made in japan so we can called it filipino animation
Barangay 143,Hindi ba siya mag kakaroon ng season 2
Barangay 143,"Maangas na kwento and animation, More Improvement sa mga movements para kasing level na natin yung Japan. Tuloy lang  💪🔥"
Barangay 143,"Isa pang napansin ko, parang walang alam sa basketball yung sumulat nito. Parang puro score at pasa lang ang nangyayari. Walang plays, matchups, or even defined skillset yung players. Parang yung storya neto, ginamit lang ang basketball bilang ""coating"" sa isa pang typical na lovestory. Naalala ko tuloy yung MVP Valentine, isa pang basketball-flavored lovestory."
Barangay 143,Napaka ganda!!! Support Local!!
Barangay 143,Wala na bang part15 bitin eh Hahah sana magtuloy tuloy tong anime na to
Heartbreak High,Temporada 2 porfavooooooor 🇲🇽
Heartbreak High,İt's the Worest series i've ever Seen it
Heartbreak High,10/10
Heartbreak High,"To be honest, it looks shit, I preferred the original heartbreak. It was so much better."
Heartbreak High,Looks like garbage! Stop using heartbreak high logo. It’s not heartbreak high! Fake and cheap.
Heartbreak High,Ayesha Madon looks just like Brittney Murphy 😊
Heartbreak High,Know what to say about this show never ever see this kind of show just want to say wow what a show once everybody want to watch this is amazing show I can't tell how much I love it this show
Heartbreak High,I feel like mad tsai should be in this
Heartbreak High,"CREATOR(S) OF THIS SHOW: “Hey, let’s make this teen show exactly like SEX EDUCATION, but we need to crank the wokeness up to 90 and make it appeal to grown-adult, sex-obsessed, TIKTOK USERS!”🤷‍♂️😃"
Heartbreak High,Rewatch 💜💜
Heartbreak High,"Ffs think of something new. Stop the uninspired rehashes of old shows. The first one was great. Let it keep its place.
None of these “I’m so emotional” gen Z woke safeplace microaggression dyed hair crybabies can live up against Drazic Dennis Sarah Ryan etc"
Heartbreak High,"This show is trash.. seriously second hand embarrassment, this is not Australia, this is brainwashing 🙄"
Heartbreak High,"Why this series feels like never have i ever, euphoria and sex education getting mix up together."
Heartbreak High,"OMG, Amrie looks exact photocopy of Tapsee Pannu."
Heartbreak High,Loves the original this one is ok.
Heartbreak High,What a disgrace after the original series. Thumbs down 👎
Heartbreak High,"I'm really enjoying the show, thus far."
Heartbreak High,1:29 OMG I ONLY CAME HER CAUSE THIS SONG WHAT IS IT CALLEDDDD
Heartbreak High,This feels like a parody of the original series like how is this Heartbreak High?
